YEAR,MONTH,DISTRIBUTOR,AREA,RETAILER NAME (R1),ADDRESS R1,REGENCY/DISTRICT,PRODUCT,JENIS PESTISIDA,PACKAGING,VOLUME (L/KG),jenis_pestisida_kode,packaging_kode_angka,regency_kode,product_kode,volume_normalisasi,cluster_hac
2024.0,3.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,ANGGITA JAYA (BPK SURYONO),"Panimbang, Pandeglang",PANDEGLANG,ADORE 200 SC,Fungisida,250 ML,10.0,3,7,9,1,0.043010752688172,4
2024.0,3.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,ANGGITA JAYA (BPK SURYONO),"Panimbang, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,15.0,1,2,9,19,0.0483870967741935,1
2024.0,3.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,RIZQUNA TANI (UST. NASORI),"Bojen, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,10.0,1,2,9,19,0.043010752688172,1
2024.0,3.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,ILHAM TANI (H. HERMAN),"Petir, Serang",SERANG,TRAVERSA 20/60 WG,Insektisida,25 GR,5.0,1,6,12,19,0.0376344086021505,4
2024.0,3.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,SRI MULYA TANI (BPK TARNO),"Cikeusik, Pandeglang Selatan",PANDEGLANG,ADORE 200 SC,Fungisida,250 ML,10.0,3,7,9,1,0.043010752688172,4
2024.0,3.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,LEBAK TANI (BPK BEDOD),"Kresek, Tangerang",TANGERANG,E-TOBAN 500/50 SC,Insektisida,100 ML,10.0,1,3,15,4,0.043010752688172,1
2024.0,3.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,LEBAK TANI (BPK BEDOD),"Kresek, Tangerang",TANGERANG,E-TOBAN 500/50 SC,Insektisida,400 ML,20.0,1,9,15,4,0.053763440860215,4
2024.0,3.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUMBER TANI AGUNG (BPK EMAN),"Munjul, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,10.0,1,2,9,19,0.043010752688172,1
2024.0,3.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,GILANG TANI (BPK KHOMAR),"Cigeulis, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,5.0,1,2,9,19,0.0376344086021505,1
2024.0,3.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,LANGGANAN JAYA (BPK NUR),"Panimbang, Pandeglang",PANDEGLANG,ADORE 200 SC,Fungisida,100 ML,10.0,3,3,9,1,0.043010752688172,1
2024.0,3.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,LANGGANAN JAYA (BPK NUR),"Panimbang, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,25 GR,2.5,1,6,9,19,0.0349462365591397,4
2024.0,3.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,LANGGANAN JAYA (BPK NUR),"Panimbang, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,25.0,1,2,9,19,0.0591397849462365,1
2024.0,3.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUGIANTO TANI (BPK SUGIANTO),"Lebak Wangi, Serang",SERANG,TRAVERSA 20/60 WG,Insektisida,100 GR,5.0,1,2,12,19,0.0376344086021505,1
2024.0,3.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,MINI JAYA TANI (BPK TARMIN),"Bojen, Pandeglang",PANDEGLANG,ADORE 200 SC,Fungisida,250 ML,20.0,3,7,9,1,0.053763440860215,4
2024.0,3.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,MINI JAYA TANI (BPK TARMIN),"Bojen, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,20.0,1,2,9,19,0.053763440860215,1
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,DUA PUTRA (IBU JUJU),"Bojen, Pandeglang",PANDEGLANG,STROZOL 25/55 WG,Fungisida,50 GR,5.0,3,10,9,18,0.0376344086021505,4
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,DUA PUTRA (IBU JUJU),"Bojen, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,10.0,1,2,9,19,0.043010752688172,1
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,BERKAH TANI (BPK KADIRA),"Bojen, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,5.0,1,2,9,19,0.0376344086021505,1
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,AHLI TANI 13 (BPK MAHMUD),"Panimbang, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,5.0,1,2,9,19,0.0376344086021505,1
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,ANGGITA JAYA (BPK SURYONO),"Panimbang, Pandeglang",PANDEGLANG,ADORE 200 SC,Fungisida,250 ML,15.0,3,7,9,1,0.0483870967741935,4
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,ANGGITA JAYA (BPK SURYONO),"Panimbang, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,10.0,1,2,9,19,0.043010752688172,1
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,YANI TANI (BPK TARYA),"Bojen, Pandeglang",PANDEGLANG,ADORE 200 SC,Fungisida,250 ML,10.0,3,7,9,1,0.043010752688172,4
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,YANI TANI (BPK TARYA),"Bojen, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,5.0,1,2,9,19,0.0376344086021505,1
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUMBER JAYA TANI (EMAN),"Munjul, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,10.0,1,2,9,19,0.043010752688172,1
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,MUDA MANDIRI (BPK ALI),"Cikeusik, Pandeglang Selatan",PANDEGLANG,ADORE 200 SC,Fungisida,250 ML,10.0,3,7,9,1,0.043010752688172,4
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,AHLI TANI 13 (BPK MAHMUD),"Panimbang, Pandeglang",PANDEGLANG,ADORE 200 SC,Fungisida,100 ML,8.0,3,3,9,1,0.0408602150537634,1
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,AHLI TANI 13 (BPK MAHMUD),"Panimbang, Pandeglang",PANDEGLANG,ADORE 200 SC,Fungisida,250 ML,25.0,3,7,9,1,0.0591397849462365,4
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,PD PRIBUMI (TEH ENOK),"Picung, Pandeglang Selatan",PANDEGLANG,ADORE 200 SC,Fungisida,100 ML,3.0,3,3,9,1,0.0354838709677419,1
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,PD PRIBUMI (TEH ENOK),"Picung, Pandeglang Selatan",PANDEGLANG,BALTIKO 68/2 WP,Insektisida,100 GR,3.0,1,2,9,3,0.0354838709677419,1
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,ANGRI TANI (ADANG),"Cadasari, Pandeglang",PANDEGLANG,E-TOBAN 500/50 SC,Insektisida,400 ML,20.0,1,9,9,4,0.053763440860215,4
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,SALUBI TANI (EKI),"Sawah Luhur, Serang",SERANG,E-TOBAN 500/50 SC,Insektisida,400 ML,10.0,1,9,12,4,0.043010752688172,4
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,SALUBI TANI (EKI),"Sawah Luhur, Serang",SERANG,ET-PRORISO 10/50 OD,Herbisida,500 ML,10.0,2,12,12,13,0.043010752688172,4
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,SALUBI TANI (EKI),"Sawah Luhur, Serang",SERANG,TRAVERSA 20/60 WG,Insektisida,100 GR,1.5,1,2,12,19,0.0338709677419354,1
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,SALUBI TANI (EKI),"Sawah Luhur, Serang",SERANG,TRAVERSA 20/60 WG,Insektisida,25 GR,0.3,1,6,12,19,0.0325806451612903,4
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,LANGGANAN JAYA (BPK NUR),"Panimbang, Pandeglang",PANDEGLANG,ADORE 200 SC,Fungisida,250 ML,10.0,3,7,9,1,0.043010752688172,4
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,LANGGANAN JAYA (BPK NUR),"Panimbang, Pandeglang",PANDEGLANG,STROZOL 25/55 WG,Fungisida,50 ML,10.0,3,11,9,18,0.043010752688172,4
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,LANGGANAN JAYA (BPK NUR),"Panimbang, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,25.0,1,2,9,19,0.0591397849462365,1
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,LANGGANAN JAYA (BPK NUR),"Panimbang, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,25 GR,4.0,1,6,9,19,0.0365591397849462,4
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,AHLI TANI 13 (BPK MAHMUD),"Panimbang, Pandeglang",PANDEGLANG,ADORE 200 SC,Fungisida,100 ML,5.0,3,3,9,1,0.0376344086021505,1
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,AHLI TANI 13 (BPK MAHMUD),"Panimbang, Pandeglang",PANDEGLANG,STROZOL 25/55 WG,Fungisida,50 GR,5.0,3,10,9,18,0.0376344086021505,4
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,AHLI TANI 13 (BPK MAHMUD),"Panimbang, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,25.0,1,2,9,19,0.0591397849462365,1
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,ANGGITA JAYA (BPK SURYONO),"Panimbang, Pandeglang",PANDEGLANG,ADORE 200 SC,Fungisida,250 ML,10.0,3,7,9,1,0.043010752688172,4
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,ANGGITA JAYA (BPK SURYONO),"Panimbang, Pandeglang",PANDEGLANG,STROZOL 25/55 WG,Fungisida,50 GR,10.0,3,10,9,18,0.043010752688172,4
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,ANGGITA JAYA (BPK SURYONO),"Panimbang, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,25.0,1,2,9,19,0.0591397849462365,1
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,MINI JAYA TANI (BPK TARMIN),"Bojen, Pandeglang",PANDEGLANG,STROZOL 25/55 WG,Fungisida,50 GR,10.0,3,10,9,18,0.043010752688172,4
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,MINI JAYA TANI (BPK TARMIN),"Bojen, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,15.0,1,2,9,19,0.0483870967741935,1
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,SRI MULYA TANI (BPK TARNO),"Cikeusik, Pandeglang Selatan",PANDEGLANG,ADORE 200 SC,Fungisida,250 ML,5.0,3,7,9,1,0.0376344086021505,4
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUMBER JAYA TANI (EMAN),"Munjul, Pandeglang",PANDEGLANG,AVJUNSU 18 EC,Insektisida,250 ML,20.0,1,7,9,2,0.053763440860215,4
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUMBER JAYA TANI (EMAN),"Munjul, Pandeglang",PANDEGLANG,STROZOL 25/55 WG,Fungisida,"12,5 GR",1.0,3,4,9,18,0.0333333333333333,1
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUMBER JAYA TANI (EMAN),"Munjul, Pandeglang",PANDEGLANG,STROZOL 25/55 WG,Fungisida,50 GR,2.0,3,10,9,18,0.0344086021505376,4
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,HERI PUTRA (H. USMAN),"Sobang, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,5.0,1,2,9,19,0.0376344086021505,1
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,BERKAH TANI (BPK KADIRA),"Bojen, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,10.0,1,2,9,19,0.043010752688172,1
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,LANGGANAN JAYA (BPK NUR),"Panimbang, Pandeglang",PANDEGLANG,ADORE 200 SC,Fungisida,250 ML,5.0,3,7,9,1,0.0376344086021505,4
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,LANGGANAN JAYA (BPK NUR),"Panimbang, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,30.0,1,2,9,19,0.064516129032258,1
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,AHLI TANI 13 (BPK MAHMUD),"Panimbang, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,18.8,1,2,9,19,0.0524731182795698,1
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,RIDWAN TANI (BPK PARMAN),"Pagelaran, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,2.0,1,2,9,19,0.0344086021505376,1
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,ANGGITA JAYA (BPK SURYONO),"Panimbang, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,15.0,1,2,9,19,0.0483870967741935,1
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,MINI JAYA TANI (BPK TARMIN),"Bojen, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,10.0,1,2,9,19,0.043010752688172,1
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,PUTRA TANI (BPK YANI),"Ciruas, Serang",SERANG,E-TOBAN 500/50 SC,Insektisida,400 ML,20.0,1,9,12,4,0.053763440860215,4
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,ZAKI TANI (BPK DEDEN),"Ciruas, Serang",SERANG,AVJUNSU 18 EC,Insektisida,1 L,50.0,1,1,12,2,0.086021505376344,1
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,ZAKI TANI (BPK DEDEN),"Ciruas, Serang",SERANG,TRAVERSA 20/60 WG,Insektisida,100 GR,5.0,1,2,12,19,0.0376344086021505,1
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,MINI JAYA TANI (BPK TARMIN),"Bojen, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,5.0,1,2,9,19,0.0376344086021505,1
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,BERKAH TANI (BPK DEDEN),"Menes, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,5.0,1,2,9,19,0.0376344086021505,1
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,BERKAH TANI (BPK DEDEN),"Menes, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,25 GR,0.0,1,6,9,19,0.032258064516129,4
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,INFO KARYA TANI (H. ROYANI),"Menes, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,10.0,1,2,9,19,0.043010752688172,1
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,INFO KARYA TANI (H. ROYANI),"Menes, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,25 GR,3.0,1,6,9,19,0.0354838709677419,4
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,USAHA TANI (IBU DESI),"Cikeusik, Pandeglang Selatan",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,5.0,1,2,9,19,0.0376344086021505,1
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,UGAY TANI (BPK UGAY),"Pangkalan, Karawang",KARAWANG,EMARVEL 100/50 SC,Insektisida,100 ML,1.0,1,3,7,7,0.0333333333333333,1
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,UGAY TANI (BPK UGAY),"Pangkalan, Karawang",KARAWANG,EMARVEL 100/50 SC,Insektisida,250 ML,1.0,1,7,7,7,0.0333333333333333,4
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,BERKAH TANI (BPK DEDEN),"Menes, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,3.0,1,2,9,19,0.0354838709677419,1
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,BERKAH TANI (BPK DEDEN),"Menes, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,25 GR,1.0,1,6,9,19,0.0333333333333333,4
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUMBER JAYA TANI (EMAN),"Munjul, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,25 GR,5.0,1,6,9,19,0.0376344086021505,4
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,MULTI PRIMA TANI (BPK HERMAN),"Wanasalam, Pandeglang Selatan",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,5.0,1,2,9,19,0.0376344086021505,1
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,LANGGANAN JAYA (BPK NUR),"Panimbang, Pandeglang",PANDEGLANG,ADORE 200 SC,Fungisida,100 ML,5.0,3,3,9,1,0.0376344086021505,1
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,LANGGANAN JAYA (BPK NUR),"Panimbang, Pandeglang",PANDEGLANG,ADORE 200 SC,Fungisida,250 ML,15.0,3,7,9,1,0.0483870967741935,4
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,LANGGANAN JAYA (BPK NUR),"Panimbang, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,25 GR,5.0,1,6,9,19,0.0376344086021505,4
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,MARI TANI (BPK MADHARI),"Labuan, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,5.0,1,2,9,19,0.0376344086021505,1
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,MARI TANI (BPK MADHARI),"Labuan, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,25 GR,3.0,1,6,9,19,0.0354838709677419,4
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,AHLI TANI 13 (BPK MAHMUD),"Panimbang, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,10.0,1,2,9,19,0.043010752688172,1
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,AHLI TANI 13 (BPK MAHMUD),"Panimbang, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,25 GR,5.0,1,6,9,19,0.0376344086021505,4
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,USAHA TANI (IBU DESI),"Cikeusik, Pandeglang Selatan",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,25 GR,10.0,1,6,9,19,0.043010752688172,4
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,PD PRIBUMI (TEH ENOK),"Picung, Pandeglang Selatan",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,5.0,1,2,9,19,0.0376344086021505,1
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,PD PRIBUMI (TEH ENOK),"Picung, Pandeglang Selatan",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,25 GR,5.0,1,6,9,19,0.0376344086021505,4
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,ADE,Jonggol,JONGGOL,E-TOBAN 500/50 SC,Insektisida,400 ML,10.0,1,9,6,4,0.043010752688172,4
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,AYU TANI (AMIN),"Kronjo, Tangerang",TANGERANG,TRAVERSA 20/60 WG,Insektisida,25 GR,1.0,1,6,15,19,0.0333333333333333,4
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,KUNDUR TANI (H. HAER),"Carenang, Serang",SERANG,TRAVERSA 20/60 WG,Insektisida,25 GR,1.0,1,6,12,19,0.0333333333333333,4
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,TONI TANI (H. TONI),Rangkas,LEBAK,GERCEP 75 SP,Insektisida,100 GR,10.0,1,2,8,16,0.043010752688172,1
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,SAHABAT TANI (H. UDIN),"Panimbang, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,3.0,1,2,9,19,0.0354838709677419,1
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,DUA PUTRA (IBU JUJU),"Bojen, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,5.0,1,2,9,19,0.0376344086021505,1
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,ANGGITA JAYA (BPK SURYONO),"Panimbang, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,25 GR,1.1,1,6,9,19,0.0334408602150537,4
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,YANI TANI (BPK TARYA),"Bojen, Pandeglang",PANDEGLANG,STROZOL 25/55 WG,Fungisida,50 GR,3.5,3,10,9,18,0.036021505376344,4
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,YANI TANI (BPK TARYA),"Bojen, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,10.0,1,2,9,19,0.043010752688172,1
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,YANI TANI (BPK TARYA),"Bojen, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,25 GR,3.0,1,6,9,19,0.0354838709677419,4
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,RAGAM JAYA TANI (NUPUS),Cilegon,PANDEGLANG,AVJUNSU 18 EC,Insektisida,1 L,10.0,1,1,9,2,0.043010752688172,1
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,RAGAM JAYA TANI (NUPUS),Cilegon,CILEGON,EMARVEL 100/50 SC,Insektisida,100 ML,1.0,1,3,4,7,0.0333333333333333,1
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,AYU TANI (AMIN),"Kronjo, Tangerang",TANGERANG,TRAVERSA 20/60 WG,Insektisida,100 GR,1.0,1,2,15,19,0.0333333333333333,1
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,ILHAM TANI (H. HERMAN),"Petir, Serang",SERANG,E-TOZEB 80 WP,Fungisida,800 GR,16.0,3,13,12,6,0.0494623655913978,3
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,HIRZI TANI JAYA (BPK KOSIM),"Kronjo, Tangerang",TANGERANG,TRAVERSA 20/60 WG,Insektisida,100 GR,2.0,1,2,15,19,0.0344086021505376,1
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,ZONA TANI (BPK ASEP),Bogor,BOGOR,AVJUNSU 18 EC,Insektisida,250 ML,10.0,1,7,3,2,0.043010752688172,4
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,ZONA TANI (BPK ASEP),Bogor,BOGOR,EMARVEL 100/50 SC,Insektisida,250 ML,5.0,1,7,3,7,0.0376344086021505,4
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,ANGGITA JAYA (BPK SURYONO),"Panimbang, Pandeglang",PANDEGLANG,BALTIKO 68/2 WP,Insektisida,100 GR,20.0,1,2,9,3,0.053763440860215,1
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,MITRA TANI (USMAN),Rangkas,LEBAK,E-TOBAN 500/50 SC,Insektisida,400 ML,10.0,1,9,8,4,0.043010752688172,4
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,KUNDUR TANI (H. HAER),"Carenang, Serang",SERANG,TRAVERSA 20/60 WG,Insektisida,100 GR,2.0,1,2,12,19,0.0344086021505376,1
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,ILHAM TANI (H. HERMAN),"Petir, Serang",SERANG,ADORE 200 SC,Fungisida,100 ML,10.0,3,3,12,1,0.043010752688172,1
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,ILHAM TANI (H. HERMAN),"Petir, Serang",SERANG,TRAVERSA 20/60 WG,Insektisida,100 GR,5.0,1,2,12,19,0.0376344086021505,1
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,ILHAM TANI (H. HERMAN),"Petir, Serang",SERANG,TRAVERSA 20/60 WG,Insektisida,25 GR,3.0,1,6,12,19,0.0354838709677419,4
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,SINAR TANI (HJ. YOLA),"Malimping, Pandeglang Selatan",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,1.0,1,2,9,19,0.0333333333333333,1
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,AEP TANI (AEF),"Cariu, Bogor",BOGOR,EMARVEL 100/50 SC,Insektisida,100 ML,5.0,1,3,3,7,0.0376344086021505,1
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,ALAM MAKMUR (H. IBRAHIM),Pandeglang,PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,25 GR,1.0,1,6,9,19,0.0333333333333333,4
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,LINGGA JAYA (BPK AMARUDIN),"Rajeg, Tangerang",TANGERANG,AVJUNSU 18 EC,Insektisida,250 ML,20.0,1,7,15,2,0.053763440860215,4
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,PUTRA TANI (BPK YANI),"Ciruas, Serang",SERANG,STROZOL 25/55 WG,Fungisida,50 GR,1.0,3,10,12,18,0.0333333333333333,4
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,EKAWATI TANI (BPK WANDI),"Mauk, Tangerang",TANGERANG,ADORE 200 SC,Fungisida,100 ML,5.0,3,3,15,1,0.0376344086021505,1
2024.0,4.0,CV. Aneka Jaya Tunas Agro,WEST JAVA,EKAWATI TANI (BPK WANDI),"Mauk, Tangerang",TANGERANG,ADORE 200 SC,Fungisida,250 ML,10.0,3,7,15,1,0.043010752688172,4
